doc_id	token	lemma	upos
reigate	near	near	ADP
reigate	Reigate	Reigate	PROPN
reigate	in	in	ADP
reigate	Surrey	Surrey	PROPN
reigate	,	,	PUNCT
reigate	and	and	CCONJ
reigate	had	have	VERB
reigate	frequently	frequently	ADV
reigate	asked	ask	VERB
reigate	me	I	PRON
reigate	to	to	PART
reigate	come	come	VERB
reigate	down	down	ADV
reigate	to	to	ADP
reigate	him	he	PRON
reigate	upon	upon	ADP
reigate	a	a	DET
reigate	visit	visit	NOUN
reigate	.	.	PUNCT
reigate	On	on	ADP
reigate	the	the	DET
reigate	last	last	ADJ
reigate	occasion	occasion	NOUN
reigate	he	he	PRON
reigate	had	have	AUX
reigate	remarked	remark	VERB
reigate	that	that	SCONJ
reigate	if	if	SCONJ
reigate	my	my	PRON
reigate	friend	friend	NOUN
reigate	would	would	AUX
reigate	only	only	ADV
reigate	come	come	VERB
reigate	with	with	ADP
reigate	me	I	PRON
reigate	he	he	PRON
reigate	would	would	AUX
reigate	be	be	AUX
reigate	glad	glad	ADJ
reigate	to	to	PART
reigate	extend	extend	VERB
reigate	his	he	PRON
reigate	hospitality	hospitality	NOUN
reigate	to	to	ADP
reigate	him	he	PRON
reigate	also	also	ADV
reigate	.	.	PUNCT
reigate	A	a	DET
reigate	little	little	ADJ
reigate	diplomacy	diplomacy	NOUN
reigate	was	be	AUX
reigate	needed	need	VERB
reigate	,	,	PUNCT
reigate	but	but	CCONJ
reigate	when	when	ADV
reigate	Holmes	Holmes	AUX
reigate	understood	understand	VERB
reigate	that	that	SCONJ
reigate	the	the	DET
reigate	establishment	establishment	NOUN
reigate	was	be	AUX
reigate	a	a	DET
reigate	bachelor	bachelor	NOUN
reigate	one	one	NUM
reigate	,	,	PUNCT
reigate	and	and	CCONJ
reigate	that	that	SCONJ
reigate	he	he	PRON
reigate	would	would	AUX
reigate	be	be	AUX
reigate	allowed	allow	VERB
reigate	the	the	DET
reigate	fullest	fullest	ADJ
reigate	freedom	freedom	NOUN
reigate	,	,	PUNCT
reigate	he	he	PRON
reigate	fell	fall	VERB
reigate	in	in	ADP
reigate	with	with	ADP
reigate	my	my	PRON
reigate	plans	plan	NOUN
reigate	and	and	CCONJ
reigate	a	a	DET
reigate	week	week	NOUN
reigate	after	after	ADP
reigate	our	we	PRON
reigate	return	return	NOUN
reigate	from	from	ADP
reigate	Lyons	Lyons	NOUN
reigate	we	we	PRON
reigate	were	be	AUX
reigate	under	under	ADP
reigate	the	the	DET
reigate	Colonel	Colonel	PROPN
reigate	's	's	PART
reigate	roof	roof	NOUN
reigate	.	.	PUNCT
reigate	Hayter	Hayter	PROPN
reigate	was	be	AUX
reigate	a	a	DET
reigate	fine	fine	ADJ
reigate	old	old	ADJ
reigate	soldier	soldier	NOUN
reigate	who	who	PRON
reigate	had	have	AUX
reigate	seen	see	VERB
reigate	much	much	ADV
reigate	of	of	ADP
reigate	the	the	DET
reigate	world	world	NOUN
reigate	,	,	PUNCT
reigate	and	and	CCONJ
reigate	he	he	PRON
reigate	soon	soon	ADV
reigate	found	find	VERB
reigate	,	,	PUNCT
reigate	as	as	SCONJ
reigate	I	I	PRON
reigate	had	have	AUX
reigate	expected	expect	VERB
reigate	,	,	PUNCT
reigate	that	that	SCONJ
reigate	Holmes	Holmes	NOUN
reigate	and	and	CCONJ
reigate	he	he	PRON
reigate	had	have	VERB
reigate	much	much	ADV
reigate	in	in	ADP
reigate	common	common	ADJ
reigate	.	.	PUNCT
reigate	On	on	ADP
reigate	the	the	DET
reigate	evening	evening	NOUN
reigate	of	of	ADP
reigate	our	we	PRON
reigate	arrival	arrival	NOUN
reigate	we	we	PRON
reigate	were	be	AUX
reigate	sitting	sit	VERB
reigate	in	in	ADP
reigate	the	the	DET
reigate	Colonel	Colonel	PROPN
reigate	's	's	PART
reigate	gun-room	gun-room	NOUN
reigate	after	after	ADP
reigate	dinner	dinner	NOUN
reigate	,	,	PUNCT
reigate	Holmes	Holmes	AUX
reigate	stretched	stretch	VERB
reigate	upon	upon	ADP
reigate	the	the	DET
reigate	sofa	sofa	NOUN
reigate	,	,	PUNCT
reigate	while	while	SCONJ
reigate	Hayter	Hayter	PROPN
reigate	and	and	CCONJ
reigate	I	I	PRON
reigate	looked	look	VERB
reigate	over	over	ADP
reigate	his	he	PRON
reigate	little	little	ADJ
reigate	armory	armory	NOUN
reigate	of	of	ADP
reigate	Eastern	eastern	ADJ
reigate	weapons	weapon	NOUN
reigate	.	.	PUNCT
reigate	“	"	PUNCT
reigate	By	by	ADP
reigate	the	the	DET
reigate	way	way	NOUN
reigate	,	,	PUNCT
reigate	”	"	PUNCT
reigate	said	say	VERB
reigate	he	he	PRON
reigate	suddenly	suddenly	ADV
reigate	,	,	PUNCT
reigate	“	"	PUNCT
reigate	I	I	PRON
reigate	think	think	VERB
reigate	I	I	PRON
reigate	'll	will	AUX
reigate	take	take	VERB
reigate	one	one	NUM
reigate	of	of	ADP
reigate	these	these	DET
reigate	pistols	pistol	NOUN
reigate	upstairs	upstairs	ADV
reigate	with	with	ADP
reigate	me	I	PRON
reigate	in	in	ADP
reigate	case	case	NOUN
reigate	we	we	PRON
reigate	have	have	VERB
reigate	an	a	DET
reigate	alarm	alarm	NOUN
reigate	.	.	PUNCT
reigate	”	"	PUNCT
reigate	“	"	PUNCT
reigate	An	a	DET
reigate	alarm	alarm	NOUN
reigate	!	!	PUNCT
reigate	”	"	PUNCT
reigate	said	say	VERB
reigate	I	I	PRON
reigate	.	.	PUNCT
reigate	“	"	PUNCT
reigate	Yes	yes	INTJ
reigate	,	,	PUNCT
reigate	we	we	PRON
reigate	've	have	AUX
reigate	had	have	VERB
reigate	a	a	DET
reigate	scare	scare	NOUN
reigate	in	in	ADP
reigate	this	this	DET
reigate	part	part	NOUN
reigate	lately	lately	ADV
reigate	.	.	PUNCT
reigate	Old	old	PROPN
reigate	Acton	Acton	PROPN
reigate	,	,	PUNCT
reigate	who	who	PRON
reigate	is	be	AUX
reigate	one	one	NUM
reigate	of	of	ADP
reigate	our	we	PRON
reigate	county	county	NOUN
reigate	magnates	magnate	NOUN
reigate	,	,	PUNCT
reigate	had	have	VERB
reigate	his	he	PRON
reigate	house	house	NOUN
reigate	broken	break	VERB
reigate	into	into	ADP
reigate	last	last	ADJ
reigate	Monday	Monday	PROPN
reigate	.	.	PUNCT
reigate	No	no	DET
reigate	great	great	ADJ
reigate	damage	damage	NOUN
reigate	done	do	VERB
reigate	,	,	PUNCT
reigate	but	but	CCONJ
reigate	the	the	DET
reigate	fellows	fellow	NOUN
reigate	are	be	AUX
reigate	still	still	ADV
reigate	at	at	ADV
reigate	large	large	ADJ
reigate	.	.	PUNCT
reigate	”	"	PUNCT
reigate	“	"	PUNCT
reigate	No	no	DET
reigate	clue	clue	NOUN
reigate	?	?	PUNCT
reigate	”	"	PUNCT
reigate	asked	ask	VERB
reigate	Holmes	Holmes	PROPN
reigate	,	,	PUNCT
reigate	cocking	cock	VERB
reigate	his	he	PRON
reigate	eye	eye	NOUN
reigate	at	at	ADP
reigate	the	the	DET
reigate	Colonel	Colonel	PROPN
reigate	.	.	PUNCT
reigate	“	"	PUNCT
reigate	None	none	NOUN
reigate	as	as	ADP
reigate	yet	yet	ADV
reigate	.	.	PUNCT
reigate	But	but	CCONJ
reigate	the	the	DET
reigate	affair	affair	NOUN
reigate	is	be	AUX
reigate	a	a	DET
reigate	petty	petty	NOUN
reigate	one	one	NOUN
reigate	,	,	PUNCT
reigate	one	one	NUM
reigate	of	of	ADP
reigate	our	we	PRON
reigate	little	little	ADJ
reigate	country	country	NOUN
reigate	crimes	crime	NOUN
reigate	,	,	PUNCT
reigate	which	which	PRON
reigate	must	must	AUX
reigate	seem	seem	VERB
reigate	too	too	ADV
reigate	small	small	ADJ
reigate	for	for	ADP
reigate	your	you	PRON
reigate	attention	attention	NOUN
reigate	,	,	PUNCT
reigate	Mr	Mr	PROPN
reigate	.	.	PUNCT
reigate	Holmes	Holmes	INTJ
reigate	,	,	PUNCT
reigate	after	after	ADP
reigate	this	this	DET
reigate	great	great	ADJ
reigate	international	international	ADJ
reigate	affair	affair	NOUN
reigate	.	.	PUNCT
reigate	”	"	PUNCT
reigate	Holmes	Holmes	AUX
reigate	waved	wave	VERB
reigate	away	away	ADV
reigate	the	the	DET
reigate	compliment	compliment	NOUN
reigate	,	,	PUNCT
reigate	though	though	SCONJ
reigate	his	he	PRON
reigate	smile	smile	NOUN
reigate	showed	show	VERB
reigate	that	that	SCONJ
reigate	it	it	PRON
reigate	had	have	AUX
reigate	pleased	pleas	VERB
reigate	him	he	PRON
reigate	.	.	PUNCT
reigate	“	"	PUNCT
reigate	Was	be	VERB
reigate	there	there	PRON
reigate	any	any	DET
reigate	feature	feature	NOUN
reigate	of	of	ADP
reigate	interest	interest	NOUN
reigate	?	?	PUNCT
reigate	”	"	PUNCT
reigate	“	"	PUNCT
reigate	I	I	PRON
reigate	fancy	fancy	VERB
reigate	not	not	PART
reigate	.	.	PUNCT
reigate	The	the	DET
reigate	thieves	thief	NOUN
reigate	ransacked	ransack	VERB
reigate	the	the	DET
reigate	library	library	NOUN
reigate	and	and	CCONJ
reigate	got	get	VERB
reigate	very	very	ADV
reigate	little	little	ADJ
reigate	for	for	ADP
reigate	their	they	PRON
reigate	pains	pain	NOUN
reigate	.	.	PUNCT
reigate	The	the	DET
reigate	whole	whole	ADJ
reigate	place	place	NOUN
reigate	was	be	AUX
reigate	turned	turn	VERB
reigate	upside	upside	ADP
reigate	down	down	ADV
reigate	,	,	PUNCT
reigate	drawers	drawer	NOUN
reigate	burst	burst	ADV
reigate	open	open	ADJ
reigate	,	,	PUNCT
reigate	and	and	CCONJ
reigate	presses	pressis	NOUN
reigate	ransacked	ransack	VERB
reigate	,	,	PUNCT
reigate	with	with	ADP
reigate	the	the	DET
reigate	result	result	NOUN
reigate	that	that	PRON
reigate	an	a	DET
reigate	odd	odd	ADJ
reigate	volume	volume	NOUN
reigate	of	of	ADP
reigate	Pope	Pope	PROPN
reigate	's	's	PART
reigate	'	'	PUNCT
reigate	Homer	Homer	NOUN
reigate	,	,	PUNCT
reigate	'	'	PUNCT
reigate	two	two	NUM
reigate	plated	plate	VERB
reigate	candlesticks	candlestick	NOUN
reigate	,	,	PUNCT
reigate	an	a	DET
reigate	ivory	ivory	ADJ
reigate	letter-weight	letter-weight	NOUN
reigate	,	,	PUNCT
reigate	a	a	DET
reigate	small	small	ADJ
reigate	oak	oak	NOUN
reigate	barometer	barometer	NOUN
reigate	,	,	PUNCT
reigate	and	and	CCONJ
reigate	a	a	DET
reigate	ball	ball	NOUN
reigate	of	of	ADP
reigate	twine	twine	NOUN
reigate	are	be	AUX
reigate	all	all	DET
reigate	that	that	PRON
reigate	have	have	AUX
reigate	vanished	vanish	VERB
reigate	.	.	PUNCT
reigate	”	"	PUNCT
reigate	“	"	PUNCT
reigate	What	what	PRON
reigate	an	a	DET
reigate	extraordinary	extraordinary	ADJ
reigate	assortment	assortment	NOUN
reigate	!	!	PUNCT
reigate	”	"	PUNCT
reigate	I	I	PRON
reigate	exclaimed	exclaim	VERB
reigate	.	.	PUNCT
reigate	“	"	PUNCT
reigate	Oh	oh	INTJ
reigate	,	,	PUNCT
reigate	the	the	DET
reigate	fellows	fellow	NOUN
reigate	evidently	evidently	ADV
reigate	grabbed	grab	VERB
reigate	hold	hold	NOUN
reigate	of	of	ADP
reigate	everything	everything	PRON
reigate	they	they	PRON
reigate	could	could	AUX
reigate	get	get	VERB
reigate	.	.	PUNCT
reigate	”	"	PUNCT
reigate	Holmes	Holme	AUX
reigate	grunted	grunt	VERB
reigate	from	from	ADP
reigate	the	the	DET
reigate	sofa	sofa	NOUN
reigate	.	.	PUNCT
reigate	“	"	PUNCT
reigate	The	the	DET
reigate	county	county	NOUN
reigate	police	police	NOUN
reigate	ought	ought	AUX
reigate	to	to	PART
reigate	make	make	VERB
reigate	something	something	PRON
reigate	of	of	ADP
reigate	that	that	PRON
reigate	,	,	PUNCT
reigate	”	"	PUNCT
reigate	said	say	VERB
reigate	he	he	PRON
reigate	;	;	PUNCT
reigate	“	"	PUNCT
reigate	why	why	ADV
reigate	,	,	PUNCT
reigate	it	it	PRON
reigate	is	be	AUX
reigate	surely	surely	ADV
reigate	obvious	obvious	ADJ
reigate	that	that	SCONJ
reigate	--	--	PUNCT
reigate	”	"	PUNCT
reigate	But	but	CCONJ
reigate	I	I	PRON
reigate	held	hold	VERB
reigate	up	up	ADP
reigate	a	a	DET
reigate	warning	warning	NOUN
reigate	finger	finger	NOUN
reigate	.	.	PUNCT
reigate	“	"	PUNCT
reigate	You	you	PRON
reigate	are	be	AUX
reigate	here	here	ADV
reigate	for	for	ADP
reigate	a	a	DET
reigate	rest	rest	NOUN
reigate	,	,	PUNCT
reigate	my	my	PRON
reigate	dear	dear	ADJ
reigate	fellow	fellow	ADJ
reigate	.	.	PUNCT
reigate	For	for	ADP
reigate	Heaven	heaven	PROPN
reigate	's	's	PART
reigate	sake	sake	NOUN
reigate	do	do	AUX
reigate	n't	not	PART
reigate	get	get	AUX
reigate	started	start	VERB
reigate	on	on	ADP
reigate	a	a	DET
reigate	new	new	ADJ
reigate	problem	problem	NOUN
reigate	when	when	ADV
reigate	your	you	PRON
reigate	nerves	nerve	NOUN
reigate	are	be	AUX
reigate	all	all	DET
reigate	in	in	ADP
reigate	shreds	shred	NOUN
reigate	.	.	PUNCT
reigate	”	"	PUNCT
reigate	Holmes	Holmes	AUX
reigate	shrugged	shrug	VERB
reigate	his	he	PRON
reigate	shoulders	shoulders	NOUN
reigate	with	with	ADP
reigate	a	a	DET
reigate	glance	glance	NOUN
reigate	of	of	ADP
reigate	comic	comic	ADJ
reigate	resignation	resignation	NOUN
reigate	towards	towards	ADP
reigate	the	the	DET
reigate	Colonel	Colonel	NOUN
reigate	,	,	PUNCT
reigate	and	and	CCONJ
reigate	the	the	DET
reigate	talk	talk	NOUN
reigate	drifted	drift	VERB
reigate	away	away	ADV
reigate	into	into	ADP
reigate	less	less	ADJ
reigate	dangerous	dangerous	ADJ
reigate	channels	channel	NOUN
reigate	.	.	PUNCT
reigate	It	it	PRON
reigate	was	be	AUX
reigate	destined	destin	VERB
reigate	,	,	PUNCT
reigate	however	however	ADV
reigate	,	,	PUNCT
reigate	that	that	SCONJ
reigate	all	all	DET
reigate	my	my	PRON
reigate	professional	professional	ADJ
reigate	caution	caution	NOUN
reigate	should	should	AUX
reigate	be	be	AUX
reigate	wasted	waste	VERB
reigate	,	,	PUNCT
reigate	for	for	SCONJ
reigate	next	next	ADV
reigate	morning	morning	VERB
reigate	the	the	DET
reigate	problem	problem	NOUN
reigate	obtruded	obtrude	VERB
reigate	itself	itself	PRON
reigate	upon	upon	ADP
reigate	us	we	PRON
reigate	in	in	ADP
reigate	such	such	DET
reigate	a	a	DET
reigate	way	way	NOUN
reigate	that	that	SCONJ
reigate	it	it	PRON
reigate	was	be	AUX
reigate	impossible	impossible	ADJ
reigate	to	to	PART
reigate	ignore	ignore	VERB
reigate	it	it	PRON
reigate	,	,	PUNCT
reigate	and	and	CCONJ
reigate	our	we	PRON
reigate	country	country	NOUN
reigate	visit	visit	NOUN
reigate	took	take	VERB
reigate	a	a	DET
reigate	turn	turn	NOUN
reigate	which	which	PRON
reigate	neither	neither	DET
reigate	of	of	ADP
reigate	us	we	PRON
reigate	could	could	AUX
reigate	have	have	AUX
reigate	anticipated	anticipate	VERB
reigate	.	.	PUNCT
reigate	We	we	PRON
reigate	were	be	AUX
reigate	at	at	ADP
reigate	breakfast	breakfast	NOUN
reigate	when	when	ADV
reigate	the	the	DET
reigate	Colonel	Colonel	PROPN
reigate	's	's	PART
reigate	butler	butler	NOUN
reigate	rushed	rush	VERB
reigate	in	in	ADP
reigate	with	with	ADP
reigate	all	all	DET
reigate	his	he	PRON
reigate	propriety	propriety	NOUN
reigate	shaken	shake	VERB
reigate	out	out	ADP
reigate	of	of	ADP
reigate	him	he	PRON
reigate	.	.	PUNCT
reigate	“	"	PUNCT
reigate	Have	have	AUX
reigate	you	you	PRON
reigate	heard	hear	VERB
reigate	the	the	DET
reigate	news	news	NOUN
reigate	,	,	PUNCT
reigate	sir	sir	NOUN
reigate	?	?	PUNCT
reigate	”	"	PUNCT
reigate	he	he	PRON
reigate	gasped	gas	VERB
reigate	.	.	PUNCT
reigate	“	"	PUNCT
reigate	At	at	ADP
reigate	the	the	DET
reigate	Cunningham	Cunningham	NOUN
reigate	's	's	PART
reigate	sir	sir	NOUN
reigate	!	!	PUNCT
reigate	”	"	PUNCT
reigate	“	"	PUNCT
reigate	Burglary	Burglary	PROPN
reigate	!	!	PUNCT
reigate	”	"	PUNCT
reigate	cried	cry	VERB
reigate	the	the	DET
reigate	Colonel	Colonel	PROPN
reigate	,	,	PUNCT
reigate	with	with	ADP
reigate	his	he	PRON
reigate	coffee-cup	coffee-cup	NOUN
reigate	in	in	ADP
reigate	mid-air	mid-air	NOUN
reigate	.	.	PUNCT
